message_id,channel_id,author_id,username,message_content,created_at1245652496773550104,852476183065002017,937003246680158208,Lovme Ol Hademe,Wait...,2024-05-30 08:18:18.335000+00:00
1207700506651136072,852476183065002017,439205512425504771,NotSoBot,,2024-02-15 14:50:38.776000+00:00
1207700504122101810,852476183065002017,459250601314746375,batman4496,.caption  "I hope our son grows up to be 🥑 ",2024-02-15 14:50:38.173000+00:00
1207700467824595054,852476183065002017,439205512425504771,NotSoBot,```
.caption <emoji,user:id|mention,url> <...text>
```,2024-02-15 14:50:29.519000+00:00
1207700466851385355,852476183065002017,459250601314746375,batman4496,.caption  "I hope our son grows up to be 🥑 ",2024-02-15 14:50:29.287000+00:00
1207700430725980171,852476183065002017,439205512425504771,NotSoBot,,2024-02-15 14:50:20.674000+00:00
1207700427643027518,852476183065002017,459250601314746375,batman4496,.caption the son:,2024-02-15 14:50:19.939000+00:00
1207700374832554067,852476183065002017,439205512425504771,NotSoBot,,2024-02-15 14:50:07.348000+00:00
1207700371426902047,852476183065002017,459250601314746375,batman4496,.caption "I hope our son grows up to be 🥑 " | their son:,2024-02-15 14:50:06.536000+00:00
1207163786239152248,852476183065002017,439205512425504771,NotSoBot,,2024-02-14 03:17:54.658000+00:00
1207163782909001730,852476183065002017,459250601314746375,batman4496,.tr 我不喜歡陰莖,2024-02-14 03:17:53.864000+00:00
1206916220352204810,852476183065002017,439205512425504771,NotSoBot,,2024-02-13 10:54:10.351000+00:00
1206916217710051349,852476183065002017,459250601314746375,batman4496,.caption hey girl *slurps*,2024-02-13 10:54:09.721000+00:00
1206792344926552144,852476183065002017,439205512425504771,NotSoBot,,2024-02-13 02:41:56.148000+00:00
1206792341419987036,852476183065002017,459250601314746375,batman4496,.caption good morning boboa,2024-02-13 02:41:55.312000+00:00
1206792236692545587,852476183065002017,439205512425504771,NotSoBot,,2024-02-13 02:41:30.343000+00:00
1206792233953792021,852476183065002017,459250601314746375,batman4496,.caption tood morning boboa,2024-02-13 02:41:29.690000+00:00
1206792179909926972,852476183065002017,459250601314746375,batman4496,caption good morning boboa,2024-02-13 02:41:16.805000+00:00
1206792149031587894,852476183065002017,439205512425504771,NotSoBot,,2024-02-13 02:41:09.443000+00:00
1206792146393243658,852476183065002017,459250601314746375,batman4496,.deepfry,2024-02-13 02:41:08.814000+00:00
1205487482049658880,852476183065002017,439205512425504771,NotSoBot,,2024-02-09 12:16:52.595000+00:00
1205487480523198464,852476183065002017,459250601314746375,batman4496,.tr pocong,2024-02-09 12:16:52.231000+00:00
1205487444774879253,852476183065002017,439205512425504771,NotSoBot,,2024-02-09 12:16:43.708000+00:00
1205487442895831120,852476183065002017,459250601314746375,batman4496,.tr pocang,2024-02-09 12:16:43.260000+00:00
1205487413267402774,852476183065002017,439205512425504771,NotSoBot,,2024-02-09 12:16:36.196000+00:00
1205487410209890414,852476183065002017,459250601314746375,batman4496,.tr pocong,2024-02-09 12:16:35.467000+00:00
1204756399901507616,852476183065002017,439205512425504771,NotSoBot,,2024-02-07 11:51:49.028000+00:00
1204756397019889704,852476183065002017,459250601314746375,batman4496,.caption my reaction when harry said "Hardware is the 🔑 to growth",2024-02-07 11:51:48.341000+00:00
1203998331853086762,852476183065002017,439205512425504771,NotSoBot,,2024-02-05 09:39:31.521000+00:00
1203998328832921670,852476183065002017,459250601314746375,batman4496,.caption my reaction when harry calls me but i dont pick it (i was in class),2024-02-05 09:39:30.801000+00:00
1203175490123472916,852476183065002017,439205512425504771,NotSoBot,,2024-02-03 03:09:50.765000+00:00
1203175487304769567,852476183065002017,459250601314746375,batman4496,.urban hello kitty girl,2024-02-03 03:09:50.093000+00:00
1202205293124272138,852476183065002017,439205512425504771,NotSoBot,,2024-01-31 10:54:37.775000+00:00
1202205291232641114,852476183065002017,459250601314746375,batman4496,.tr bokep,2024-01-31 10:54:37.324000+00:00
1200692010739306536,852476183065002017,439205512425504771,NotSoBot,,2024-01-27 06:41:23.139000+00:00
1200692004938580099,852476183065002017,459250601314746375,batman4496,.google 360p resolution,2024-01-27 06:41:21.756000+00:00
1195289381137813524,852476183065002017,459250601314746375,batman4496,# Chapters


- [Chapter 1 - Hooded Figure)](https://discord.com/channels/395043139473113090/1170404852426342471/1170405201350512822)

- [Chapter 2 - Land we know of](https://discord.com/channels/395043139473113090/1170404852426342471/1170713698499837952)

- [Chapter 3 - Morning Walk](https://discord.com/channels/395043139473113090/1170404852426342471/1171066322185113670)

- [Chapter 4 - Confrontation](https://discord.com/channels/395043139473113090/1170404852426342471/1172558886876758057)

- [Chapter 5 - Golden Boy](https://discord.com/channels/395043139473113090/1170404852426342471/1175415149230817391)

- [Chapter 6 - Departure](https://discord.com/channels/395043139473113090/1170404852426342471/1195038007850451016),2024-01-12 08:53:15.866000+00:00
1195287522142605413,852476183065002017,459250601314746375,batman4496,[Go](https://discord.com/channels/852476183065002014/852476183065002017/1193818259863126127),2024-01-12 08:45:52.647000+00:00
1195287378651250698,852476183065002017,459250601314746375,batman4496,[dghdd](https://media.discordapp.net/attachments/498463481742229524/1190321758130159728/caption.gif?ex=65aa9b06&is=65982606&hm=ace1790c259d742b662e48ce50918d289791098b072d700cbefd4cb4b52cb186&),2024-01-12 08:45:18.436000+00:00
1195287295968952392,852476183065002017,459250601314746375,batman4496,(hs)[https://media.discordapp.net/attachments/498463481742229524/1190321758130159728/caption.gif?ex=65aa9b06&is=65982606&hm=ace1790c259d742b662e48ce50918d289791098b072d700cbefd4cb4b52cb186&],2024-01-12 08:44:58.723000+00:00
1193818259863126127,852476183065002017,459250601314746375,batman4496,https://media.discordapp.net/attachments/498463481742229524/1190321758130159728/caption.gif?ex=65a16086&is=658eeb86&hm=a7658eee140443dc8c775bed19fb0f56c88164f5786d0262423fa4419ae04085&,2024-01-08 07:27:33.222000+00:00
1189854420859621416,852476183065002017,937003246680158208,Lovme Ol Hademe,,2023-12-28 08:56:40.359000+00:00
1187684394480193598,852476183065002017,439205512425504771,NotSoBot,,2023-12-22 09:13:45.753000+00:00
1187684391565148171,852476183065002017,459250601314746375,batman4496,.caption paid games,2023-12-22 09:13:45.058000+00:00
1187684368244809770,852476183065002017,459250601314746375,batman4496,https://media.discordapp.net/attachments/498463481742229524/1178665298203779092/20231127_175725.jpg?ex=6592a819&is=65803319&hm=3f569243c386e5197adf1f206f6f85327b07a61f5b66ae7570e8bbf3c1d16b83&,2023-12-22 09:13:39.498000+00:00
1187080837456474153,852476183065002017,439205512425504771,NotSoBot,,2023-12-20 17:15:26.545000+00:00
1187080829332103260,852476183065002017,459250601314746375,batman4496,.ocr https://media.discordapp.net/attachments/498463481742229524/1186976070231146598/image.png?ex=6595349c&is=6582bf9c&hm=dd45665b7bdcc2c80be9aca630a064485aa36e87fbb9b66937c58bb54e21f446&,2023-12-20 17:15:24.608000+00:00
1181470024280576061,852476183065002017,459250601314746375,batman4496,!shop weapon 1,2023-12-05 05:40:04.440000+00:00
1181469850242142248,852476183065002017,459250601314746375,batman4496,!shop weapon 1,2023-12-05 05:39:22.946000+00:00
1181469827181842452,852476183065002017,1061639446786752543,AutoBot,This command is on cooldown, you can use it in 0.88,2023-12-05 05:39:17.448000+00:00
1181469824858214420,852476183065002017,459250601314746375,batman4496,!shop wapon 1,2023-12-05 05:39:16.894000+00:00
1181469812837339206,852476183065002017,1061639446786752543,AutoBot,,2023-12-05 05:39:14.028000+00:00
1181469807594438656,852476183065002017,459250601314746375,batman4496,!shop weapons,2023-12-05 05:39:12.778000+00:00
1181469328923697273,852476183065002017,1061639446786752543,AutoBot,,2023-12-05 05:37:18.654000+00:00
1181469313291517992,852476183065002017,459250601314746375,batman4496,!shop weapons 1,2023-12-05 05:37:14.927000+00:00
1181469293607665694,852476183065002017,1061639446786752543,AutoBot,,2023-12-05 05:37:10.234000+00:00
1181469289304309811,852476183065002017,459250601314746375,batman4496,!shop buy,2023-12-05 05:37:09.208000+00:00
1181469261638672405,852476183065002017,459250601314746375,batman4496,!buy,2023-12-05 05:37:02.612000+00:00
1181468415605616735,852476183065002017,1061639446786752543,AutoBot,This command is on cooldown, you can use it in 2.23,2023-12-05 05:33:40.902000+00:00
1181468413923696701,852476183065002017,459250601314746375,batman4496,!shop runes,2023-12-05 05:33:40.501000+00:00
1181468405946130503,852476183065002017,1061639446786752543,AutoBot,,2023-12-05 05:33:38.599000+00:00
1181468402288705606,852476183065002017,459250601314746375,batman4496,!shop,2023-12-05 05:33:37.727000+00:00
1181468209652699177,852476183065002017,1061639446786752543,AutoBot,,2023-12-05 05:32:51.799000+00:00
1181468193651445800,852476183065002017,459250601314746375,batman4496,!shop weapons,2023-12-05 05:32:47.984000+00:00
1181468157366513684,852476183065002017,1061639446786752543,AutoBot,,2023-12-05 05:32:39.333000+00:00
1181468153461608488,852476183065002017,459250601314746375,batman4496,!shop,2023-12-05 05:32:38.402000+00:00
1181467035406979143,852476183065002017,459250601314746375,batman4496,!hunt,2023-12-05 05:28:11.837000+00:00
1181466953009864764,852476183065002017,459250601314746375,batman4496,!hunt,2023-12-05 05:27:52.192000+00:00
1181466840166301716,852476183065002017,459250601314746375,batman4496,!hunt,2023-12-05 05:27:25.288000+00:00
1181466808054730822,852476183065002017,459250601314746375,batman4496,!hunt,2023-12-05 05:27:17.632000+00:00
1181466790593835058,852476183065002017,1061639446786752543,AutoBot,Cogs reloaded!,2023-12-05 05:27:13.469000+00:00
1181466788232450088,852476183065002017,459250601314746375,batman4496,!reload,2023-12-05 05:27:12.906000+00:00
1181466763540578344,852476183065002017,1061639446786752543,AutoBot,No extension found!,2023-12-05 05:27:07.019000+00:00
1181466761275658311,852476183065002017,459250601314746375,batman4496,!reload hunt,2023-12-05 05:27:06.479000+00:00
1181466250816262224,852476183065002017,459250601314746375,batman4496,!hunt,2023-12-05 05:25:04.776000+00:00
1181466216590749747,852476183065002017,459250601314746375,batman4496,!hunt,2023-12-05 05:24:56.616000+00:00
1181466203999436800,852476183065002017,1061639446786752543,AutoBot,Cogs reloaded!,2023-12-05 05:24:53.614000+00:00
1181466201453510787,852476183065002017,459250601314746375,batman4496,!reload,2023-12-05 05:24:53.007000+00:00
1181465605031854141,852476183065002017,1061639446786752543,AutoBot,,2023-12-05 05:22:30.809000+00:00
1181465603035373608,852476183065002017,459250601314746375,batman4496,!hunt,2023-12-05 05:22:30.333000+00:00
1181465511561801758,852476183065002017,1061639446786752543,AutoBot,,2023-12-05 05:22:08.524000+00:00
1181465504049811546,852476183065002017,459250601314746375,batman4496,!profile,2023-12-05 05:22:06.733000+00:00
1181465471510388786,852476183065002017,1061639446786752543,AutoBot,```
Hunt:
  hunt        
Player:
  profile     
Shop:
  shop        
Test:
  action      
  create      
  interaction 
  mongo       
  paginator   
  test        
​No Category:
  help        Shows this message
  reload      

Type !help command for more info on a command.
You can also type !help category for more info on a category.
```,2023-12-05 05:21:58.975000+00:00
1181465453458112583,852476183065002017,459250601314746375,batman4496,!help,2023-12-05 05:21:54.671000+00:00
1181465390782611526,852476183065002017,459250601314746375,batman4496,<@1061639446786752543>,2023-12-05 05:21:39.728000+00:00
1179025110527651841,852476183065002017,439205512425504771,NotSoBot,,2023-11-28 11:44:51.577000+00:00
1179025109806223360,852476183065002017,459250601314746375,batman4496,.avatar,2023-11-28 11:44:51.405000+00:00
1170026917643157525,852476183065002017,439205512425504771,NotSoBot,,2023-11-03 15:49:15.215000+00:00
1170026915076259850,852476183065002017,459250601314746375,batman4496,.caption gg guys,2023-11-03 15:49:14.603000+00:00
1166285830067855381,852476183065002017,937003246680158208,Lovme Ol Hademe,,2023-10-24 08:03:30.431000+00:00
1166280530011107398,852476183065002017,937003246680158208,Lovme Ol Hademe,,2023-10-24 07:42:26.799000+00:00
1166279872566538261,852476183065002017,937003246680158208,Lovme Ol Hademe,,2023-10-24 07:39:50.052000+00:00
1166279608866451456,852476183065002017,937003246680158208,Lovme Ol Hademe,,2023-10-24 07:38:47.181000+00:00
1166279184952328202,852476183065002017,937003246680158208,Lovme Ol Hademe,,2023-10-24 07:37:06.112000+00:00
1166278540694659082,852476183065002017,937003246680158208,Lovme Ol Hademe,,2023-10-24 07:34:32.509000+00:00
1166278327187804183,852476183065002017,937003246680158208,Lovme Ol Hademe,,2023-10-24 07:33:41.605000+00:00
1166277971523411989,852476183065002017,937003246680158208,Lovme Ol Hademe,,2023-10-24 07:32:16.808000+00:00
1166266864813486120,852476183065002017,937003246680158208,Lovme Ol Hademe,,2023-10-24 06:48:08.762000+00:00
1166266806550417408,852476183065002017,937003246680158208,Lovme Ol Hademe,,2023-10-24 06:47:54.871000+00:00
1166256890175574066,852476183065002017,937003246680158208,Lovme Ol Hademe,,2023-10-24 06:08:30.623000+00:00
1166256680229683272,852476183065002017,937003246680158208,Lovme Ol Hademe,Cleared,2023-10-24 06:07:40.568000+00:00
1166256574487068753,852476183065002017,937003246680158208,Lovme Ol Hademe,,2023-10-24 06:07:15.357000+00:00
1166254369927344148,852476183065002017,937003246680158208,Lovme Ol Hademe,,2023-10-24 05:58:29.749000+00:00
1166250334822334496,852476183065002017,937003246680158208,Lovme Ol Hademe,,2023-10-24 05:42:27.705000+00:00
1166250136893141044,852476183065002017,937003246680158208,Lovme Ol Hademe,,2023-10-24 05:41:40.515000+00:00
1166245049613430835,852476183065002017,937003246680158208,Lovme Ol Hademe,,2023-10-24 05:21:27.613000+00:00
1166245023927500830,852476183065002017,459250601314746375,batman4496,/help\,2023-10-24 05:21:21.489000+00:00
1166244695312191529,852476183065002017,937003246680158208,Lovme Ol Hademe,,2023-10-24 05:20:03.141000+00:00
1166244347004596307,852476183065002017,937003246680158208,Lovme Ol Hademe,,2023-10-24 05:18:40.098000+00:00
1166244092305481798,852476183065002017,937003246680158208,Lovme Ol Hademe,,2023-10-24 05:17:39.373000+00:00
1166242071393357857,852476183065002017,1061639446786752543,AutoBot,,2023-10-24 05:09:37.550000+00:00
1166242054184124447,852476183065002017,1061639446786752543,AutoBot,,2023-10-24 05:09:33.447000+00:00
1166242039483084801,852476183065002017,1061639446786752543,AutoBot,,2023-10-24 05:09:29.942000+00:00
1166242009418305608,852476183065002017,1061639446786752543,AutoBot,,2023-10-24 05:09:22.774000+00:00
1166241351512379474,852476183065002017,1061639446786752543,AutoBot,,2023-10-24 05:06:45.917000+00:00
1166241262869958668,852476183065002017,1061639446786752543,AutoBot,,2023-10-24 05:06:24.783000+00:00
1166241052009697290,852476183065002017,1061639446786752543,AutoBot,,2023-10-24 05:05:34.510000+00:00
1166241015074664461,852476183065002017,1061639446786752543,AutoBot,,2023-10-24 05:05:25.704000+00:00
1166240964860444746,852476183065002017,1061639446786752543,AutoBot,,2023-10-24 05:05:13.732000+00:00
1166240950058754068,852476183065002017,1061639446786752543,AutoBot,,2023-10-24 05:05:10.203000+00:00
1166240934749548596,852476183065002017,1061639446786752543,AutoBot,,2023-10-24 05:05:06.553000+00:00
1166240902755397654,852476183065002017,1061639446786752543,AutoBot,,2023-10-24 05:04:58.925000+00:00
1166240870702526524,852476183065002017,1061639446786752543,AutoBot,,2023-10-24 05:04:51.283000+00:00
1166240425523294271,852476183065002017,1061639446786752543,AutoBot,,2023-10-24 05:03:05.144000+00:00
1166240392732229632,852476183065002017,1061639446786752543,AutoBot,,2023-10-24 05:02:57.326000+00:00
1166239948752572489,852476183065002017,1061639446786752543,AutoBot,,2023-10-24 05:01:11.473000+00:00
1166239919765721190,852476183065002017,1061639446786752543,AutoBot,,2023-10-24 05:01:04.562000+00:00
1166239694418366487,852476183065002017,1061639446786752543,AutoBot,,2023-10-24 05:00:10.835000+00:00
1166239664705896448,852476183065002017,1061639446786752543,AutoBot,,2023-10-24 05:00:03.751000+00:00
1166239299717574759,852476183065002017,1061639446786752543,AutoBot,,2023-10-24 04:58:36.731000+00:00
1166239270365839423,852476183065002017,1061639446786752543,AutoBot,,2023-10-24 04:58:29.733000+00:00
1166238758421680170,852476183065002017,1061639446786752543,AutoBot,,2023-10-24 04:56:27.676000+00:00
1166238731485839467,852476183065002017,1061639446786752543,AutoBot,,2023-10-24 04:56:21.254000+00:00
1166238157822513172,852476183065002017,1061639446786752543,AutoBot,,2023-10-24 04:54:04.482000+00:00
1166237949348810786,852476183065002017,1061639446786752543,AutoBot,,2023-10-24 04:53:14.778000+00:00
1166237923709026336,852476183065002017,1061639446786752543,AutoBot,,2023-10-24 04:53:08.665000+00:00
1166237894042714162,852476183065002017,1061639446786752543,AutoBot,,2023-10-24 04:53:01.592000+00:00
1166237292181078109,852476183065002017,1061639446786752543,AutoBot,,2023-10-24 04:50:38.097000+00:00
1166237079513071687,852476183065002017,1061639446786752543,AutoBot,,2023-10-24 04:49:47.393000+00:00
1166236803876003882,852476183065002017,1061639446786752543,AutoBot,,2023-10-24 04:48:41.676000+00:00
1166233518716764183,852476183065002017,1061639446786752543,AutoBot,,2023-10-24 04:35:38.433000+00:00
1166233354983723028,852476183065002017,1061639446786752543,AutoBot,,2023-10-24 04:34:59.396000+00:00
1166232873439875184,852476183065002017,1061639446786752543,AutoBot,,2023-10-24 04:33:04.587000+00:00
1166231812901699626,852476183065002017,1061639446786752543,AutoBot,,2023-10-24 04:28:51.735000+00:00
1166231450681614336,852476183065002017,1061639446786752543,AutoBot,,2023-10-24 04:27:25.375000+00:00
1166231075400454207,852476183065002017,1061639446786752543,AutoBot,,2023-10-24 04:25:55.901000+00:00
1166228731891818537,852476183065002017,1061639446786752543,AutoBot,,2023-10-24 04:16:37.165000+00:00
1165984886407036938,852476183065002017,1061639446786752543,AutoBot,Working on it...,2023-10-23 12:07:39.871000+00:00
1165984758178791464,852476183065002017,1061639446786752543,AutoBot,Working on it...,2023-10-23 12:07:09.299000+00:00
1165982196490846239,852476183065002017,1061639446786752543,AutoBot,,2023-10-23 11:56:58.545000+00:00
1165981682055266399,852476183065002017,1061639446786752543,AutoBot,,2023-10-23 11:54:55.894000+00:00
1165981260976500868,852476183065002017,1061639446786752543,AutoBot,,2023-10-23 11:53:15.501000+00:00
1165980877579362407,852476183065002017,1061639446786752543,AutoBot,,2023-10-23 11:51:44.092000+00:00
1165980749334335543,852476183065002017,1061639446786752543,AutoBot,,2023-10-23 11:51:13.516000+00:00
1165979920602779721,852476183065002017,1061639446786752543,AutoBot,,2023-10-23 11:47:55.931000+00:00
1165979424974454845,852476183065002017,1061639446786752543,AutoBot,,2023-10-23 11:45:57.764000+00:00
1165978830612217909,852476183065002017,1061639446786752543,AutoBot,,2023-10-23 11:43:36.057000+00:00
1165978366072074272,852476183065002017,1061639446786752543,AutoBot,,2023-10-23 11:41:45.302000+00:00
1165942090887348265,852476183065002017,1061639446786752543,AutoBot,,2023-10-23 09:17:36.624000+00:00
1165938925114765333,852476183065002017,1061639446786752543,AutoBot,,2023-10-23 09:05:01.845000+00:00
1165937155739238400,852476183065002017,1061639446786752543,AutoBot,,2023-10-23 08:57:59.993000+00:00
1165936483513946122,852476183065002017,1061639446786752543,AutoBot,,2023-10-23 08:55:19.722000+00:00
1165936361103163412,852476183065002017,1061639446786752543,AutoBot,,2023-10-23 08:54:50.537000+00:00
1165936176562192454,852476183065002017,1061639446786752543,AutoBot,,2023-10-23 08:54:06.539000+00:00
1165935630124072970,852476183065002017,1061639446786752543,AutoBot,,2023-10-23 08:51:56.258000+00:00
1165935127122169888,852476183065002017,1061639446786752543,AutoBot,,2023-10-23 08:49:56.333000+00:00
1165934739098718288,852476183065002017,1061639446786752543,AutoBot,,2023-10-23 08:48:23.821000+00:00
1165932611403788369,852476183065002017,1061639446786752543,AutoBot,,2023-10-23 08:39:56.539000+00:00
1165929237811822642,852476183065002017,1061639446786752543,AutoBot,,2023-10-23 08:26:32.212000+00:00
1165929098024071208,852476183065002017,1061639446786752543,AutoBot,,2023-10-23 08:25:58.884000+00:00
1165928927823417344,852476183065002017,1061639446786752543,AutoBot,,2023-10-23 08:25:18.305000+00:00
1165926740376432700,852476183065002017,1061639446786752543,AutoBot,,2023-10-23 08:16:36.777000+00:00
1165899376586141737,852476183065002017,1061639446786752543,AutoBot,,2023-10-23 06:27:52.741000+00:00
1165899064961945631,852476183065002017,1061639446786752543,AutoBot,,2023-10-23 06:26:38.444000+00:00
1165898931671150592,852476183065002017,1061639446786752543,AutoBot,,2023-10-23 06:26:06.665000+00:00
